pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P1S1	1	plate	1	na	Spec00001.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00002.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00003.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00004.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00005.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00006.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00007.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00008.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00009.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	plate	1	na	Spec00010.asd.txt	P1S1_1	P1S1_1_PL1
P1S1	1	water	1	na	Spec00011.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00012.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00013.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00014.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00015.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00016.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00017.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00018.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00019.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	water	1	na	Spec00020.asd.txt	P1S1_1	P1S1_1_WA1
P1S1	1	sky	1	saturation alert	Spec00021.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00022.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00023.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00024.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00025.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00026.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00027.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00028.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00029.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	1	saturation alert	Spec00030.asd.txt	P1S1_1	P1S1_1_SK1
P1S1	1	sky	2	na	Spec00031.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00032.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00033.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00034.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00035.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00036.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00037.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00038.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00039.asd.txt	P1S1_1	P1S1_1_SK2
P1S1	1	sky	2	na	Spec00040.asd.txt	P1S1_1	P1S1_1_SK2
