pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P2S2	2	plate	1	na	Spec00431.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00432.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00433.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00434.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00435.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00436.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00437.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00438.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00439.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	plate	1	na	Spec00440.asd.txt	P2S2_2	P2S2_2_PL1
P2S2	2	water	1	na	Spec00441.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00442.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00443.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00444.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00445.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00446.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00447.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00448.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00449.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	water	1	na	Spec00450.asd.txt	P2S2_2	P2S2_2_WA1
P2S2	2	sky	1	na	Spec00451.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00452.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00453.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00454.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00455.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00456.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00457.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00458.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00459.asd.txt	P2S2_2	P2S2_2_SK1
P2S2	2	sky	1	na	Spec00460.asd.txt	P2S2_2	P2S2_2_SK1
