pixel	spec_rep	type	type_rep	notes	spec_file	spectra_id	unique_id
P2S1	3	plate	1	na	Spec00361.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00362.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00363.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00364.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00365.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00366.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00367.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00368.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00369.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	plate	1	na	Spec00370.asd.txt	P2S1_3	P2S1_3_PL1
P2S1	3	water	1	na	Spec00371.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00372.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00373.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00374.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00375.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00376.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00377.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00378.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00379.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	water	1	na	Spec00380.asd.txt	P2S1_3	P2S1_3_WA1
P2S1	3	sky	1	na	Spec00381.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00382.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00383.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00384.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00385.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00386.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00387.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00388.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00389.asd.txt	P2S1_3	P2S1_3_SK1
P2S1	3	sky	1	na	Spec00390.asd.txt	P2S1_3	P2S1_3_SK1
